Layer	Row	Module	Channel	Pedestal	Sigma
3	0	1	4	132.837	4.066
3	0	1	5	172.193	4.447
3	0	1	6	97.697	3.183
3	0	1	7	107.511	13.859
3	0	1	8	133.183	4.123
3	0	1	9	123.262	3.060
3	0	1	10	117.872	4.048
3	0	1	11	92.461	4.264
3	0	1	12	75.573	3.762
3	0	1	13	143.311	3.942
3	0	1	14	63.343	4.322
3	0	1	15	89.827	8.965
3	0	1	16	144.182	12.752
3	0	1	17	108.149	5.390
3	0	1	18	98.358	3.448
3	0	1	19	100.191	3.360
3	0	1	20	79.670	3.098
3	0	1	21	111.167	3.477
3	0	1	22	70.131	2.669
3	0	1	23	97.993	4.098
3	0	1	24	104.198	3.033
3	0	1	25	132.839	3.612
3	0	1	26	161.382	4.221
3	0	1	27	90.114	4.622
3	0	1	28	95.634	4.277
3	0	1	29	111.139	3.278
3	0	1	30	90.108	3.311
3	0	1	31	73.133	6.170
3	0	2	0	111.857	7.990
3	0	2	1	128.789	3.157
3	0	2	2	110.065	2.635
3	0	2	3	93.682	3.580
3	0	2	4	121.407	4.954
3	0	2	5	144.618	5.049
3	0	2	6	111.975	3.600
3	0	2	7	179.966	2.536
3	0	2	8	104.157	4.498
3	0	2	9	135.974	2.932
3	0	2	10	106.055	3.618
3	0	2	11	98.915	3.695
3	0	2	12	110.116	3.882
3	0	2	13	113.831	3.660
3	0	2	14	115.462	3.900
3	0	2	15	99.081	6.788
3	0	2	16	103.257	7.762
3	0	2	17	105.929	3.505
3	0	2	18	131.279	2.704
3	0	2	19	117.212	3.305
3	0	2	20	84.765	3.494
3	0	2	21	115.284	3.641
3	0	2	22	103.212	2.682
3	0	2	23	105.956	2.931
3	0	2	24	129.319	2.987
3	0	2	25	127.542	2.829
3	0	2	26	124.389	3.398
3	0	2	27	124.574	4.277
3	0	2	28	92.742	3.248
3	0	2	29	100.884	2.395
3	0	2	30	120.727	3.235
3	0	2	31	167.675	6.831
3	0	3	0	88.114	3.810
3	0	3	1	122.205	5.010
3	0	3	2	168.063	5.485
3	0	3	3	160.518	6.168
3	0	3	4	68.641	5.133
3	0	3	5	138.164	6.061
3	0	3	6	124.371	5.226
3	0	3	7	103.924	3.891
3	0	3	8	117.164	8.778
3	0	3	9	109.963	7.016
3	0	3	10	121.182	5.290
3	0	3	11	102.016	4.810
3	0	3	12	99.547	5.250
3	0	3	13	102.786	5.962
3	0	3	14	157.981	8.941
3	0	3	15	110.175	10.856
3	0	3	16	107.761	19.141
3	0	3	17	119.025	12.047
3	0	3	18	90.441	7.408
3	0	3	19	113.135	4.834
3	0	3	20	156.273	4.269
3	0	3	21	134.114	3.523
3	0	3	22	121.289	4.167
3	0	3	23	157.682	6.184
3	0	3	24	136.070	10.863
3	0	3	25	136.998	5.082
3	0	3	26	110.436	4.299
3	0	3	27	121.558	4.404
3	0	3	28	94.641	5.401
3	0	3	29	128.117	6.332
3	0	3	30	116.993	7.361
3	0	3	31	138.465	7.303
3	0	4	0	160.180	2.132
3	0	4	1	147.798	2.207
3	0	4	2	115.840	2.261
3	0	4	3	111.296	2.554
3	0	4	4	140.228	2.747
3	0	4	5	119.142	3.057
3	0	4	6	106.475	3.267
3	0	4	7	108.039	2.952
3	0	4	8	100.497	4.597
3	0	4	9	81.785	3.326
3	0	4	10	107.146	3.627
3	0	4	11	97.742	3.198
3	0	4	12	135.127	3.248
3	0	4	13	86.164	3.090
3	0	4	14	110.391	3.916
3	0	4	15	80.834	3.822
3	0	4	16	91.455	6.515
3	0	4	17	114.904	3.404
3	0	4	18	128.893	3.267
3	0	4	19	134.200	2.783
3	0	4	20	128.381	2.905
3	0	4	21	108.170	2.476
3	0	4	22	84.587	2.100
3	0	4	23	131.675	3.816
3	0	4	24	157.587	2.569
3	0	4	25	123.729	2.174
3	0	4	26	80.714	1.911
3	0	4	27	127.685	2.612
3	0	4	28	83.248	1.920
3	0	4	29	100.528	2.169
3	0	4	30	95.433	2.490
3	0	4	31	91.684	5.009
3	0	5	0	117.437	2.314
3	0	5	1	125.927	2.474
3	0	5	2	135.928	2.327
3	0	5	3	87.040	2.106
3	0	5	4	114.368	2.430
3	0	5	5	131.771	2.433
3	0	5	6	95.619	2.560
3	0	5	7	120.803	2.773
3	0	5	8	125.558	3.041
3	0	5	9	120.714	3.022
3	0	5	10	134.061	3.084
3	0	5	11	96.884	2.772
3	0	5	12	60.585	3.029
3	0	5	13	92.808	3.346
3	0	5	14	117.642	3.842
3	0	5	15	115.087	4.196
3	0	5	16	116.200	5.724
3	0	5	17	126.448	2.734
3	0	5	18	61.908	2.372
3	0	5	19	119.862	2.666
3	0	5	20	137.060	2.550
3	0	5	21	125.170	2.561
3	0	5	22	109.704	2.432
3	0	5	23	106.864	2.231
3	0	5	24	106.296	3.513
3	0	5	25	138.518	3.581
3	0	5	26	143.903	3.587
3	0	5	27	116.274	3.470
3	0	5	28	145.393	3.613
3	0	5	29	153.867	3.594
3	0	5	30	104.984	3.336
3	0	5	31	150.233	4.966
3	1	0	0	137.322	4.338
3	1	0	1	95.460	3.944
3	1	0	2	135.515	3.840
3	1	0	3	114.865	4.295
3	1	0	4	102.891	4.209
3	1	0	5	92.510	3.931
3	1	0	6	97.610	9.749
3	1	0	7	84.709	0.717
3	1	0	8	103.183	7.745
3	1	0	9	105.597	6.575
3	1	0	10	95.073	4.871
3	1	0	11	107.786	4.414
3	1	0	12	105.253	4.447
3	1	0	13	61.507	3.756
3	1	0	14	90.812	4.159
3	1	0	15	106.197	5.151
3	1	0	16	132.669	6.235
3	1	0	17	113.267	3.541
3	1	0	18	103.849	2.655
3	1	0	19	133.152	2.638
3	1	0	20	130.982	2.912
3	1	0	21	115.251	2.797
3	1	0	22	117.380	3.240
3	1	0	23	82.636	3.135
3	1	0	24	130.755	3.212
3	1	0	25	91.866	2.978
3	1	0	26	93.072	2.516
3	1	0	27	107.458	2.336
3	1	0	28	138.614	2.301
3	1	0	29	130.204	2.219
3	1	0	30	89.539	2.233
3	1	0	31	85.728	2.888
3	1	1	0	95.151	3.145
3	1	1	1	139.612	2.223
3	1	1	2	117.153	2.772
3	1	1	3	122.218	2.803
3	1	1	4	128.775	2.830
3	1	1	5	89.689	2.273
3	1	1	6	72.838	2.073
3	1	1	7	119.892	2.810
3	1	1	8	104.679	5.098
3	1	1	9	123.017	3.742
3	1	1	10	138.364	2.849
3	1	1	11	123.349	2.662
3	1	1	12	87.287	3.016
3	1	1	13	120.418	2.939
3	1	1	14	103.691	3.484
3	1	1	15	105.488	4.035
3	1	1	16	121.891	6.983
3	1	1	17	79.646	2.941
3	1	1	18	102.943	2.757
3	1	1	19	132.278	2.581
3	1	1	20	76.860	2.476
3	1	1	21	127.832	2.639
3	1	1	22	94.407	2.656
3	1	1	23	95.574	2.739
3	1	1	24	118.553	2.778
3	1	1	25	72.811	2.173
3	1	1	26	107.586	2.489
3	1	1	27	136.792	2.593
3	1	1	28	87.045	2.623
3	1	1	29	103.745	2.455
3	1	1	30	89.215	2.062
3	1	1	31	90.315	3.798
3	1	2	0	82.963	2.063
3	1	2	1	137.518	2.055
3	1	2	2	107.254	2.349
3	1	2	3	112.743	2.337
3	1	2	4	93.041	2.347
3	1	2	5	117.115	2.185
3	1	2	6	130.170	2.170
3	1	2	7	131.964	2.859
3	1	2	8	112.763	3.595
3	1	2	9	118.359	3.126
3	1	2	10	128.513	2.471
3	1	2	11	112.975	2.512
3	1	2	12	102.387	2.484
3	1	2	13	88.978	2.641
3	1	2	14	128.620	3.162
3	1	2	15	109.236	3.482
3	1	2	16	123.246	4.719
3	1	2	17	103.872	2.613
3	1	2	18	97.282	2.221
3	1	2	19	137.096	2.480
3	1	2	20	65.497	2.152
3	1	2	21	108.361	2.344
3	1	2	22	107.803	2.241
3	1	2	23	111.463	2.600
3	1	2	24	91.021	2.203
3	1	2	25	142.189	2.374
3	1	2	26	114.783	2.572
3	1	2	27	135.724	2.749
3	1	2	28	119.173	2.815
3	1	2	29	118.896	2.421
3	1	2	30	83.977	2.143
3	1	2	31	93.318	2.711
3	1	3	0	103.698	2.324
3	1	3	1	144.159	2.517
3	1	3	2	130.526	2.876
3	1	3	3	124.138	3.026
3	1	3	4	62.426	2.056
3	1	3	5	74.691	1.952
3	1	3	6	104.952	4.509
3	1	3	7	81.767	7.187
3	1	3	8	101.746	3.973
3	1	3	9	113.225	2.482
3	1	3	10	73.040	2.163
3	1	3	11	105.457	2.608
3	1	3	12	113.596	2.866
3	1	3	13	108.937	2.711
3	1	3	14	146.496	3.081
3	1	3	15	143.339	4.728
3	1	3	16	115.067	6.408
3	1	3	17	70.947	2.168
3	1	3	18	115.615	2.420
3	1	3	19	110.863	2.331
3	1	3	20	139.349	2.569
3	1	3	21	103.460	2.149
3	1	3	22	144.167	2.578
3	1	3	23	177.024	0.825
3	1	3	24	96.236	2.948
3	1	3	25	102.122	3.857
3	1	3	26	144.638	4.033
3	1	3	27	113.453	3.333
3	1	3	28	133.577	3.414
3	1	3	29	116.844	2.544
3	1	3	30	87.338	2.048
3	1	3	31	131.524	4.145
3	1	4	0	83.897	2.184
3	1	4	1	116.968	2.000
3	1	4	2	120.679	2.288
3	1	4	3	151.025	2.353
3	1	4	4	121.712	2.523
3	1	4	5	130.865	2.332
3	1	4	6	118.144	2.520
3	1	4	7	152.848	2.291
3	1	4	8	111.999	3.997
3	1	4	9	159.828	3.056
3	1	4	10	75.516	2.151
3	1	4	11	167.998	2.563
3	1	4	12	123.772	2.886
3	1	4	13	115.284	3.065
3	1	4	14	129.032	3.508
3	1	4	15	125.806	3.769
3	1	4	16	107.891	3.238
3	1	4	17	99.923	2.333
3	1	4	18	119.768	2.399
3	1	4	19	88.227	2.074
3	1	4	20	120.645	2.359
3	1	4	21	138.722	2.382
3	1	4	22	101.915	2.410
3	1	4	23	146.440	2.622
3	1	4	24	106.314	2.430
3	1	4	25	137.378	2.431
3	1	4	26	139.670	2.237
3	1	4	27	100.747	2.089
3	1	4	28	117.737	2.177
3	1	4	29	93.310	2.172
3	1	4	30	100.654	2.167
3	1	4	31	67.866	2.436
3	1	5	0	96.033	1.920
3	1	5	1	122.837	2.313
3	1	5	2	119.527	13.391
3	1	5	3	85.475	2.176
3	1	5	4	68.137	1.992
3	1	5	5	117.633	2.489
3	1	5	6	102.958	2.170
3	1	5	7	160.854	2.315
3	1	5	8	98.630	2.562
3	1	5	9	105.959	2.535
3	1	5	10	85.681	2.366
3	1	5	11	98.213	2.641
3	1	5	12	151.557	2.695
3	1	5	13	101.834	2.692
3	1	5	14	113.666	3.011
3	1	5	15	88.094	3.026
3	1	5	16	137.393	4.469
3	1	5	17	149.886	2.497
3	1	5	18	153.491	2.340
3	1	5	19	72.989	2.209
3	1	5	20	116.486	2.327
3	1	5	21	93.364	2.307
3	1	5	22	119.419	2.318
3	1	5	23	121.677	2.316
3	1	5	24	83.498	2.140
3	1	5	25	119.666	2.383
3	1	5	26	85.910	1.972
3	1	5	27	190.166	2.083
3	1	5	28	143.201	2.258
3	1	5	29	138.421	1.815
3	1	5	30	116.358	2.330
3	1	5	31	109.114	3.463
3	2	0	0	84.332	2.187
3	2	0	1	120.799	2.438
3	2	0	2	69.518	1.863
3	2	0	3	79.221	2.174
3	2	0	4	117.725	2.466
3	2	0	5	116.214	2.470
3	2	0	6	79.468	2.254
3	2	0	7	105.012	2.426
3	2	0	8	100.322	4.641
3	2	0	9	123.329	3.616
3	2	0	10	84.753	3.129
3	2	0	11	103.449	3.026
3	2	0	12	114.398	2.744
3	2	0	13	70.463	2.803
3	2	0	14	118.907	3.987
3	2	0	15	146.887	4.536
3	2	0	16	98.579	5.526
3	2	0	17	115.344	3.028
3	2	0	18	98.236	2.483
3	2	0	19	122.201	2.595
3	2	0	20	152.397	2.509
3	2	0	21	111.566	2.785
3	2	0	22	155.917	2.599
3	2	0	23	129.182	2.695
3	2	0	24	84.008	2.284
3	2	0	25	108.888	2.571
3	2	0	26	120.672	2.616
3	2	0	27	128.910	2.412
3	2	0	28	116.590	2.276
3	2	0	29	125.844	2.312
3	2	0	30	139.165	2.232
3	2	0	31	140.196	3.536
3	2	1	0	110.160	2.239
3	2	1	1	103.811	2.092
3	2	1	2	148.777	2.194
3	2	1	3	121.538	2.184
3	2	1	4	100.832	2.019
3	2	1	5	117.803	2.224
3	2	1	6	143.786	2.353
3	2	1	7	94.494	2.451
3	2	1	8	109.340	2.759
3	2	1	9	101.477	2.732
3	2	1	10	127.611	2.827
3	2	1	11	90.544	2.240
3	2	1	12	153.082	2.527
3	2	1	13	122.642	2.443
3	2	1	14	115.559	2.929
3	2	1	15	132.799	3.513
3	2	1	16	90.089	4.043
3	2	1	17	123.167	2.560
3	2	1	18	103.765	2.107
3	2	1	19	135.703	2.202
3	2	1	20	130.988	2.104
3	2	1	21	110.118	2.196
3	2	1	22	95.319	2.294
3	2	1	23	122.234	2.237
3	2	1	24	56.572	1.928
3	2	1	25	141.997	2.299
3	2	1	26	135.392	2.267
3	2	1	27	91.803	2.107
3	2	1	28	138.003	2.054
3	2	1	29	102.350	1.996
3	2	1	30	111.140	2.258
3	2	1	31	95.908	2.806
3	2	2	0	137.592	2.114
3	2	2	1	134.982	2.113
3	2	2	2	128.908	2.120
3	2	2	3	73.312	1.965
3	2	2	4	178.102	2.397
3	2	2	5	116.294	2.417
3	2	2	6	154.359	2.097
3	2	2	7	127.474	2.709
3	2	2	8	86.637	2.587
3	2	2	9	68.052	2.304
3	2	2	10	123.740	2.603
3	2	2	11	138.461	2.296
3	2	2	12	117.460	2.614
3	2	2	13	104.882	3.050
3	2	2	14	87.367	2.848
3	2	2	15	139.861	3.845
3	2	2	16	107.571	5.940
3	2	2	17	136.335	2.541
3	2	2	18	114.456	2.303
3	2	2	19	138.240	2.048
3	2	2	20	149.188	2.212
3	2	2	21	77.721	2.095
3	2	2	22	142.042	2.204
3	2	2	23	106.416	2.699
3	2	2	24	89.325	2.171
3	2	2	25	165.601	2.214
3	2	2	26	102.021	2.459
3	2	2	27	83.256	2.121
3	2	2	28	118.045	2.164
3	2	2	29	106.632	2.027
3	2	2	30	139.477	2.114
3	2	2	31	111.587	3.573
3	2	3	0	126.100	2.447
3	2	3	1	106.730	2.158
3	2	3	2	159.673	2.171
3	2	3	3	103.127	2.270
3	2	3	4	133.618	2.136
3	2	3	5	136.039	2.288
3	2	3	6	101.427	2.251
3	2	3	7	114.449	2.906
3	2	3	8	70.277	2.412
3	2	3	9	89.156	2.434
3	2	3	10	82.235	2.434
3	2	3	11	98.092	2.334
3	2	3	12	118.463	2.662
3	2	3	13	99.015	2.986
3	2	3	14	100.452	3.366
3	2	3	15	150.144	4.008
3	2	3	16	98.677	3.977
3	2	3	17	156.624	2.569
3	2	3	18	141.450	2.209
3	2	3	19	119.146	2.189
3	2	3	20	124.000	2.358
3	2	3	21	114.814	2.363
3	2	3	22	115.061	2.251
3	2	3	23	96.720	2.631
3	2	3	24	147.857	2.239
3	2	3	25	98.099	2.163
3	2	3	26	113.665	2.359
3	2	3	27	159.919	2.501
3	2	3	28	103.688	2.152
3	2	3	29	140.471	1.969
3	2	3	30	99.571	1.924
3	2	3	31	116.707	2.528
3	2	4	0	106.837	2.225
3	2	4	1	111.113	2.308
3	2	4	2	106.904	2.092
3	2	4	3	123.718	2.173
3	2	4	4	95.921	2.048
3	2	4	5	156.733	2.123
3	2	4	6	124.498	2.284
3	2	4	7	146.237	2.200
3	2	4	8	88.377	2.760
3	2	4	9	121.969	2.867
3	2	4	10	94.750	2.513
3	2	4	11	104.081	2.444
3	2	4	12	90.611	2.612
3	2	4	13	83.395	2.692
3	2	4	14	132.782	3.331
3	2	4	15	64.574	3.100
3	2	4	16	148.779	3.163
3	2	4	17	97.754	2.429
3	2	4	18	138.776	2.362
3	2	4	19	105.237	2.124
3	2	4	20	115.566	2.080
3	2	4	21	50.389	1.742
3	2	4	22	94.698	2.221
3	2	4	23	98.962	2.101
3	2	4	24	107.909	2.504
3	2	4	25	97.849	2.146
3	2	4	26	119.946	2.336
3	2	4	27	113.051	2.200
3	2	4	28	123.233	2.222
3	2	4	29	116.486	2.143
3	2	4	30	132.342	2.113
3	2	4	31	113.955	2.774
3	2	5	0	116.589	1.948
3	2	5	1	110.232	2.341
3	2	5	2	67.941	1.673
3	2	5	3	127.580	2.402
3	2	5	4	114.459	2.352
3	2	5	5	83.357	1.835
3	2	5	6	78.382	2.222
3	2	5	7	124.933	2.139
3	2	5	8	95.692	2.446
3	2	5	9	110.025	2.842
3	2	5	10	73.708	2.212
3	2	5	11	114.516	2.914
3	2	5	12	94.011	2.966
3	2	5	13	114.756	3.323
3	2	5	14	150.440	3.622
3	2	5	15	106.234	3.892
3	2	5	16	158.710	5.530
3	2	5	17	113.297	2.664
3	2	5	18	118.000	2.377
3	2	5	19	115.968	2.231
3	2	5	20	82.876	1.799
3	2	5	21	132.200	2.224
3	2	5	22	136.524	2.289
3	2	5	23	118.464	2.137
3	2	5	24	96.796	2.347
3	2	5	25	129.272	2.102
3	2	5	26	74.214	1.894
3	2	5	27	156.020	2.127
3	2	5	28	123.412	2.176
3	2	5	29	104.065	2.083
3	2	5	30	105.676	2.083
3	2	5	31	93.067	3.645
3	3	0	0	82.417	2.431
3	3	0	1	101.194	2.231
3	3	0	2	115.852	2.442
3	3	0	3	109.555	2.343
3	3	0	4	147.966	2.129
3	3	0	5	108.557	2.351
3	3	0	6	144.354	2.255
3	3	0	7	128.823	2.509
3	3	0	8	69.602	2.487
3	3	0	9	107.937	2.956
3	3	0	10	138.263	2.920
3	3	0	11	96.759	2.702
3	3	0	12	93.741	2.895
3	3	0	13	105.476	3.147
3	3	0	14	123.763	3.742
3	3	0	15	114.631	4.719
3	3	0	16	133.247	4.852
3	3	0	17	100.406	2.602
3	3	0	18	134.340	2.440
3	3	0	19	93.564	2.363
3	3	0	20	124.702	2.457
3	3	0	21	90.693	2.399
3	3	0	22	134.703	2.620
3	3	0	23	165.520	3.346
3	3	0	24	147.633	2.664
3	3	0	25	110.875	2.317
3	3	0	26	138.848	2.337
3	3	0	27	143.858	2.287
3	3	0	28	141.391	2.287
3	3	0	29	178.470	2.130
3	3	0	30	107.478	1.939
3	3	0	31	189.021	2.920
3	3	1	0	107.253	2.276
3	3	1	1	127.772	2.270
3	3	1	2	98.071	2.005
3	3	1	3	143.678	2.150
3	3	1	4	175.154	2.350
3	3	1	5	110.972	2.404
3	3	1	6	115.808	2.182
3	3	1	7	104.895	2.344
3	3	1	8	102.058	2.748
3	3	1	9	96.062	2.649
3	3	1	10	152.933	2.595
3	3	1	11	105.230	2.422
3	3	1	12	138.276	2.533
3	3	1	13	104.992	2.710
3	3	1	14	93.086	3.226
3	3	1	15	115.890	3.746
3	3	1	16	104.754	3.679
3	3	1	17	72.181	2.234
3	3	1	18	96.824	2.096
3	3	1	19	98.572	2.048
3	3	1	20	69.239	1.935
3	3	1	21	90.134	2.131
3	3	1	22	118.541	2.063
3	3	1	23	112.791	2.454
3	3	1	24	123.960	2.513
3	3	1	25	105.458	2.179
3	3	1	26	111.758	2.249
3	3	1	27	109.609	2.292
3	3	1	28	82.972	2.059
3	3	1	29	134.701	2.149
3	3	1	30	122.293	2.204
3	3	1	31	108.448	2.552
3	3	2	0	91.138	2.430
3	3	2	1	110.822	2.294
3	3	2	2	74.741	2.220
3	3	2	3	111.864	2.253
3	3	2	4	134.668	2.452
3	3	2	5	130.047	2.509
3	3	2	6	127.466	2.861
3	3	2	7	164.749	2.458
3	3	2	8	139.696	3.101
3	3	2	9	122.100	3.029
3	3	2	10	89.755	2.785
3	3	2	11	124.709	3.029
3	3	2	12	142.150	3.011
3	3	2	13	99.588	3.128
3	3	2	14	97.479	3.475
3	3	2	15	79.482	3.709
3	3	2	16	143.486	5.277
3	3	2	17	119.438	2.832
3	3	2	18	141.749	2.354
3	3	2	19	80.629	2.119
3	3	2	20	135.078	2.341
3	3	2	21	88.110	2.275
3	3	2	22	88.704	2.315
3	3	2	23	114.392	2.480
3	3	2	24	134.777	2.179
3	3	2	25	119.655	2.188
3	3	2	26	119.113	2.277
3	3	2	27	110.581	2.405
3	3	2	28	155.308	2.092
3	3	2	29	98.639	2.038
3	3	2	30	124.137	2.400
3	3	2	31	97.482	3.312
3	3	3	0	93.372	2.137
3	3	3	1	141.102	2.271
3	3	3	2	119.040	2.250
3	3	3	3	112.682	2.103
3	3	3	4	119.545	2.208
3	3	3	5	123.560	2.224
3	3	3	6	117.050	2.148
3	3	3	7	99.148	1.991
3	3	3	8	97.899	2.651
3	3	3	9	97.989	2.671
3	3	3	10	158.291	2.998
3	3	3	11	114.918	2.675
3	3	3	12	128.776	2.839
3	3	3	13	128.074	3.171
3	3	3	14	117.661	3.716
3	3	3	15	135.825	4.070
3	3	3	16	70.486	4.103
3	3	3	17	136.869	2.397
3	3	3	18	130.260	2.251
3	3	3	19	90.611	2.099
3	3	3	20	102.539	2.152
3	3	3	21	89.046	2.045
3	3	3	22	174.042	2.578
3	3	3	23	95.825	2.119
3	3	3	24	124.629	2.534
3	3	3	25	165.648	2.395
3	3	3	26	169.423	2.281
3	3	3	27	133.921	2.163
3	3	3	28	157.231	2.228
3	3	3	29	131.578	1.877
3	3	3	30	131.827	1.977
3	3	3	31	142.072	3.581
3	3	4	0	105.900	2.177
3	3	4	1	157.129	2.157
3	3	4	2	144.472	2.259
3	3	4	3	98.284	2.178
3	3	4	4	67.699	2.058
3	3	4	5	105.560	2.201
3	3	4	6	62.243	2.223
3	3	4	7	136.730	2.394
3	3	4	8	134.218	2.888
3	3	4	9	83.704	2.546
3	3	4	10	124.133	2.895
3	3	4	11	63.446	2.484
3	3	4	12	150.324	2.864
3	3	4	13	103.482	3.143
3	3	4	14	113.035	3.538
3	3	4	15	106.974	4.039
3	3	4	16	123.838	3.912
3	3	4	17	115.536	2.478
3	3	4	18	89.365	2.156
3	3	4	19	82.508	1.963
3	3	4	20	106.405	2.179
3	3	4	21	101.271	1.895
3	3	4	22	131.774	2.143
3	3	4	23	113.250	2.234
3	3	4	24	88.196	2.291
3	3	4	25	123.653	2.258
3	3	4	26	82.415	2.059
3	3	4	27	126.238	2.296
3	3	4	28	79.289	1.977
3	3	4	29	88.663	2.175
3	3	4	30	152.883	2.065
3	3	4	31	171.900	2.910
3	3	5	0	75.584	2.102
3	3	5	1	70.591	2.081
3	3	5	2	138.977	2.303
3	3	5	3	92.751	2.271
3	3	5	4	98.880	2.184
3	3	5	5	121.546	2.274
3	3	5	6	104.067	2.599
3	3	5	7	130.354	2.519
3	3	5	8	111.353	3.420
3	3	5	9	136.972	3.080
3	3	5	10	118.564	3.014
3	3	5	11	145.064	2.896
3	3	5	12	100.723	3.224
3	3	5	13	133.196	3.409
3	3	5	14	109.077	3.688
3	3	5	15	104.354	4.263
3	3	5	16	114.132	3.768
3	3	5	17	125.166	2.437
3	3	5	18	120.568	2.438
3	3	5	19	123.193	2.406
3	3	5	20	100.071	2.259
3	3	5	21	133.847	2.360
3	3	5	22	126.652	2.652
3	3	5	23	124.059	2.555
3	3	5	24	105.406	2.635
3	3	5	25	143.026	2.516
3	3	5	26	154.226	2.512
3	3	5	27	110.741	2.560
3	3	5	28	187.518	2.253
3	3	5	29	135.532	2.291
3	3	5	30	121.343	2.216
3	3	5	31	163.626	3.197
3	4	0	0	115.674	3.188
3	4	0	1	141.833	2.499
3	4	0	2	123.514	2.328
3	4	0	3	138.513	2.192
3	4	0	4	110.656	2.200
3	4	0	5	79.273	2.295
3	4	0	6	65.660	2.341
3	4	0	7	104.431	2.864
3	4	0	8	108.756	3.509
3	4	0	9	121.392	3.441
3	4	0	10	79.364	2.833
3	4	0	11	89.042	2.899
3	4	0	12	103.701	2.906
3	4	0	13	112.662	3.265
3	4	0	14	108.531	3.961
3	4	0	15	103.029	4.880
3	4	0	16	128.300	6.791
3	4	0	17	103.669	3.337
3	4	0	18	119.676	2.540
3	4	0	19	132.134	2.358
3	4	0	20	66.728	2.442
3	4	0	21	117.779	2.857
3	4	0	22	70.393	2.449
3	4	0	23	105.245	2.766
3	4	0	24	124.636	3.309
3	4	0	25	103.978	2.381
3	4	0	26	122.897	2.335
3	4	0	27	112.686	2.337
3	4	0	28	57.747	1.814
3	4	0	29	123.359	2.319
3	4	0	30	88.409	2.109
3	4	0	31	142.292	3.860
3	4	1	0	80.484	2.701
3	4	1	1	135.611	2.462
3	4	1	2	112.706	2.600
3	4	1	3	122.471	2.585
3	4	1	4	118.834	2.558
3	4	1	5	134.064	2.496
3	4	1	6	144.814	2.674
3	4	1	7	134.863	2.628
3	4	1	8	111.475	3.333
3	4	1	9	124.943	2.838
3	4	1	10	126.246	2.788
3	4	1	11	155.994	2.863
3	4	1	12	121.011	3.284
3	4	1	13	142.951	3.068
3	4	1	14	124.839	3.735
3	4	1	15	126.206	4.280
3	4	1	16	147.378	5.337
3	4	1	17	155.045	3.334
3	4	1	18	92.692	2.797
3	4	1	19	149.361	2.611
3	4	1	20	158.631	2.857
3	4	1	21	98.534	2.476
3	4	1	22	153.731	2.631
3	4	1	23	132.972	2.670
3	4	1	24	139.835	2.567
3	4	1	25	129.115	2.538
3	4	1	26	65.782	2.375
3	4	1	27	119.161	2.794
3	4	1	28	115.783	2.365
3	4	1	29	107.101	2.439
3	4	1	30	150.040	2.290
3	4	1	31	99.983	4.306
3	4	2	0	108.808	2.630
3	4	2	1	115.015	2.310
3	4	2	2	100.760	2.279
3	4	2	3	153.474	2.521
3	4	2	4	86.595	1.960
3	4	2	5	136.368	2.459
3	4	2	6	142.702	2.504
3	4	2	7	130.883	2.386
3	4	2	8	106.341	3.088
3	4	2	9	167.859	2.855
3	4	2	10	112.320	2.942
3	4	2	11	112.642	2.854
3	4	2	12	95.199	2.932
3	4	2	13	84.998	2.981
3	4	2	14	131.949	3.534
3	4	2	15	118.016	4.219
3	4	2	16	169.449	4.451
3	4	2	17	137.948	2.634
3	4	2	18	101.325	2.250
3	4	2	19	79.843	2.372
3	4	2	20	86.903	2.390
3	4	2	21	88.153	2.250
3	4	2	22	116.451	2.170
3	4	2	23	58.644	1.828
3	4	2	24	105.918	2.191
3	4	2	25	160.654	2.515
3	4	2	26	110.794	2.205
3	4	2	27	123.630	2.728
3	4	2	28	116.198	2.504
3	4	2	29	158.650	2.521
3	4	2	30	149.675	2.267
3	4	2	31	119.799	2.932
3	4	3	0	152.006	2.277
3	4	3	1	106.019	2.217
3	4	3	2	139.493	2.218
3	4	3	3	134.078	2.235
3	4	3	4	125.056	2.532
3	4	3	5	120.419	2.325
3	4	3	6	116.854	3.398
3	4	3	7	147.292	2.311
3	4	3	8	102.063	2.802
3	4	3	9	150.584	2.606
3	4	3	10	129.956	2.612
3	4	3	11	123.198	2.682
3	4	3	12	86.939	2.345
3	4	3	13	126.684	3.123
3	4	3	14	158.290	3.583
3	4	3	15	149.526	3.805
3	4	3	16	137.977	3.437
3	4	3	17	121.640	2.279
3	4	3	18	150.879	2.388
3	4	3	19	93.427	2.107
3	4	3	20	141.401	2.540
3	4	3	21	160.068	2.473
3	4	3	22	109.262	2.388
3	4	3	23	143.509	2.464
3	4	3	24	106.948	1.920
3	4	3	25	159.156	2.362
3	4	3	26	107.300	2.203
3	4	3	27	132.686	2.279
3	4	3	28	127.839	2.043
3	4	3	29	80.542	1.956
3	4	3	30	131.485	2.088
3	4	3	31	175.590	2.978
3	4	4	0	113.712	2.318
3	4	4	1	174.082	2.073
3	4	4	2	120.031	2.312
3	4	4	3	95.749	2.207
3	4	4	4	109.387	2.278
3	4	4	5	122.239	2.222
3	4	4	6	78.237	2.185
3	4	4	7	69.540	1.968
3	4	4	8	121.706	3.106
3	4	4	9	123.501	3.580
3	4	4	10	151.050	2.795
3	4	4	11	110.062	2.801
3	4	4	12	85.334	2.721
