#p0a p1a p2a is pol2 fit between 0-190 ADC ch 
#p0b p1b p2b p3b is pol3 fit between 190-500 ADC ch 
#p0c p1c p2c p3c is pol3 fit between 500-900 ADC ch 
#p0d p1d p2d p3d is pol3 fit between 900-1600 ADC ch 
#Layer Row Module Channel p0a p1a p2a p0b p1b p2b p3b p0c p1c p2c p3c p0d p1d p2d p3d   
0,0,1,19,3.01,1.040,0.0016,-508.95,6.92,-0.0216,0.0000323,4302.19,-8.26,-0.0161,0.0000438,41686.73,-156.82,0.178,-0.0000399
0,0,1,20,1.97,1.039,0.0013,-349.90,5.24,-0.0158,0.0000245,-3588.66,30.07,-0.0758,0.0000712,42110.83,-154.75,0.169,-0.0000364
0,0,1,21,1.97,1.010,0.0013,-338.62,5.10,-0.0154,0.0000237,801.46,8.95,-0.0421,0.0000528,40213.62,-148.34,0.162,-0.0000340
0,0,1,22,1.27,1.009,0.0011,-294.86,4.55,-0.0132,0.0000199,-6977.10,46.42,-0.1003,0.0000802,45985.29,-162.37,0.170,-0.0000357
0,0,1,23,0.98,1.022,0.0011,-279.65,4.40,-0.0127,0.0000193,-6942.12,46.36,-0.1005,0.0000806,46927.79,-165.53,0.173,-0.0000365
0,0,1,24,1.36,1.029,0.0011,-280.96,4.43,-0.0128,0.0000198,-9492.08,59.68,-0.1237,0.0000943,-16673.02,2.87,0.028,0.0000052
0,0,1,25,2.58,1.038,0.0015,-436.59,6.24,-0.0195,0.0000299,4787.42,-10.05,-0.0137,0.0000418,42192.98,-157.51,0.177,-0.0000395
0,0,1,26,4.37,1.000,0.0017,-347.71,5.39,-0.0169,0.0000278,1783.58,3.10,-0.0325,0.0000513,24824.30,-110.18,0.135,-0.0000273
0,0,1,27,2.03,1.004,0.0013,-312.42,4.82,-0.0145,0.0000229,311.68,11.59,-0.0468,0.0000558,38048.60,-143.01,0.158,-0.0000327
0,0,1,28,1.08,1.038,0.0012,-306.28,4.77,-0.0142,0.0000221,-734.61,18.97,-0.0626,0.0000659,42764.93,-157.03,0.171,-0.0000363
0,0,1,29,0.94,1.055,0.0010,-260.06,4.26,-0.0123,0.0000195,-7414.79,49.65,-0.1078,0.0000863,42716.88,-155.30,0.167,-0.0000350
